"5000000","岐阜県","岐阜市","","59186"
"5008103","岐阜県","岐阜市","藍川町","59187"
"5008083","岐阜県","岐阜市","間之町","59188"
"5008881","岐阜県","岐阜市","青柳町","59189"
"5008282","岐阜県","岐阜市","茜部大川","59190"
"5008261","岐阜県","岐阜市","茜部大野","59191"
"5008263","岐阜県","岐阜市","茜部新所","59192"
"5008265","岐阜県","岐阜市","茜部神清寺","59193"
"5008264","岐阜県","岐阜市","茜部辰新","59194"
"5008267","岐阜県","岐阜市","茜部寺屋敷","59195"
"5008269","岐阜県","岐阜市","茜部中島","59196"
"5008283","岐阜県","岐阜市","茜部野瀬","59197"
"5008268","岐阜県","岐阜市","茜部菱野","59198"
"5008262","岐阜県","岐阜市","茜部本郷","59199"
"5008284","岐阜県","岐阜市","茜町","59200"
"5008176","岐阜県","岐阜市","県町","59201"
"5011182","岐阜県","岐阜市","秋沢","59202"
"5008067","岐阜県","岐阜市","秋津町","59203"
"5013134","岐阜県","岐阜市","芥見","59204"
"5013111","岐阜県","岐阜市","芥見大退","59205"
"5013114","岐阜県","岐阜市","芥見大船","59206"
"5013136","岐阜県","岐阜市","芥見海戸山","59207"
"5013143","岐阜県","岐阜市","芥見影山","59208"
"5013135","岐阜県","岐阜市","芥見清水","59209"
"5013146","岐阜県","岐阜市","芥見嵯峨","59210"
"5013144","岐阜県","岐阜市","芥見大般若","59211"
"5013141","岐阜県","岐阜市","芥見中野畑","59212"
"5013132","岐阜県","岐阜市","芥見長山","59213"
"5013145","岐阜県","岐阜市","芥見野畑","59214"
"5013112","岐阜県","岐阜市","芥見東山","59215"
"5013147","岐阜県","岐阜市","芥見堀田","59216"
"5013116","岐阜県","岐阜市","芥見町屋","59217"
"5013133","岐阜県","岐阜市","芥見南山","59218"
"5008148","岐阜県","岐阜市","曙町","59219"
"5008255","岐阜県","岐阜市","朝霧町","59220"
"5008109","岐阜県","岐阜市","朝日町","59221"
"5011109","岐阜県","岐阜市","安食","59222"
"5011108","岐阜県","岐阜市","安食志良古","59223"
"5008411","岐阜県","岐阜市","安宅町","59224"
