"7000000","岡山県","岡山市北区","","99266"
"7000045","岡山県","岡山市北区","葵町","99267"
"7000941","岡山県","岡山市北区","青江","99268"
"7000865","岡山県","岡山市北区","旭本町","99269"
"7000864","岡山県","岡山市北区","旭町","99270"
"7011463","岡山県","岡山市北区","足守","99271"
"7000833","岡山県","岡山市北区","天瀬","99272"
"7000834","岡山県","岡山市北区","天瀬南町","99273"
"7011461","岡山県","岡山市北区","粟井","99274"
"7000813","岡山県","岡山市北区","石関町","99275"
"7011527","岡山県","岡山市北区","石妻","99276"
"7000017","岡山県","岡山市北区","伊島北町","99277"
"7000016","岡山県","岡山市北区","伊島町","99278"
"7000812","岡山県","岡山市北区","出石町","99279"
"7000012","岡山県","岡山市北区","いずみ町","99280"
"7011211","岡山県","岡山市北区","一宮","99281"
"7011203","岡山県","岡山市北区","一宮山崎","99282"
"7000013","岡山県","岡山市北区","伊福町","99283"
"7000975","岡山県","岡山市北区","今","99284"
"7011204","岡山県","岡山市北区","今岡","99285"
"7010145","岡山県","岡山市北区","今保","99286"
"7000974","岡山県","岡山市北区","今村","99287"
"7000046","岡山県","岡山市北区","岩井","99288"
"7000041","岡山県","岡山市北区","岩井宮裏","99289"
"7000022","岡山県","岡山市北区","岩田町","99290"
"7000824","岡山県","岡山市北区","内山下","99291"
"7000023","岡山県","岡山市北区","駅前町","99292"
"7000024","岡山県","岡山市北区","駅元町","99293"
"7000028","岡山県","岡山市北区","絵図町","99294"
"7011462","岡山県","岡山市北区","大井","99295"
"7010165","岡山県","岡山市北区","大内田","99296"
"7011223","岡山県","岡山市北区","大窪","99297"
"7011336","岡山県","岡山市北区","大崎","99298"
"7000924","岡山県","岡山市北区","大元","99299"
"7000923","岡山県","岡山市北区","大元駅前","99300"
"7000925","岡山県","岡山市北区","大元上町","99301"
"7000867","岡山県","岡山市北区","岡町","99302"
"7000933","岡山県","岡山市北区","奥田","99303"
"7000931","岡山県","岡山市北区","奥田西町","99304"
"7000932","岡山県","岡山市北区","奥田本町","99305"
"7000934","岡山県","岡山市北区","奥田南町","99306"
"7011212","岡山県","岡山市北区","尾上","99307"
"7000844","岡山県","岡山市北区","御舟入町","99308"
"7000822","岡山県","岡山市北区","表町","99309"
"7011144","岡山県","岡山市北区","栢谷","99310"
"7000011","岡山県","岡山市北区","学南町","99311"
"7011601","岡山県","岡山市北区","掛畑","99312"
"7000905","岡山県","岡山市北区","春日町","99313"
"7012151","岡山県","岡山市北区","金山寺","99314"
"7011525","岡山県","岡山市北区","上高田","99315"
"7011465","岡山県","岡山市北区","上土田","99316"
"7000972","岡山県","岡山市北区","上中野","99317"
"7011342","岡山県","岡山市北区","加茂","99318"
"7011214","岡山県","岡山市北区","辛川市場","99319"
"7010161","岡山県","岡山市北区","川入","99320"
"7011605","岡山県","岡山市北区","河原","99321"
"7000047","岡山県","岡山市北区","関西町","99322"
"7000935","岡山県","岡山市北区","神田町","99323"
"7038207","岡山県","岡山市北区","祇園","99324"
"7000803","岡山県","岡山市北区","北方","99325"
"7000963","岡山県","岡山市北区","北長瀬","99326"
"7000962","岡山県","岡山市北区","北長瀬表町","99327"
"7000961","岡山県","岡山市北区","北長瀬本町","99328"
"7011341","岡山県","岡山市北区","吉備津","99329"
"7000831","岡山県","岡山市北区","京橋町","99330"
"7000832","岡山県","岡山市北区","京橋南町","99331"
"7000838","岡山県","岡山市北区","京町","99332"
"7000015","岡山県","岡山市北区","京山","99333"
"7010144","岡山県","岡山市北区","久米","99334"
"7000984","岡山県","岡山市北区","桑田町","99335"
"7000985","岡山県","岡山市北区","厚生町","99336"
"7000866","岡山県","岡山市北区","岡南町","99337"
"7011201","岡山県","岡山市北区","首部","99338"
"7012152","岡山県","岡山市北区","高野尻","99339"
"7038257","岡山県","岡山市北区","後楽園","99340"
"7000021","岡山県","岡山市北区","国体町","99341"
"7011604","岡山県","岡山市北区","苔山","99342"
"7000025","岡山県","岡山市北区","寿町","99343"
"7011352","岡山県","岡山市北区","小山","99344"
"7000903","岡山県","岡山市北区","幸町","99345"
"7011205","岡山県","岡山市北区","佐山","99346"
"7000914","岡山県","岡山市北区","鹿田町","99347"
"7000915","岡山県","岡山市北区","鹿田本町","99348"
"7000033","岡山県","岡山市北区","島田本町","99349"
"7011464","岡山県","岡山市北区","下足守","99350"
"7000907","岡山県","岡山市北区","下石井","99351"
"7000052","岡山県","岡山市北区","下伊福","99352"
"7000051","岡山県","岡山市北区","下伊福上町","99353"
"7000054","岡山県","岡山市北区","下伊福西町","99354"
"7000053","岡山県","岡山市北区","下伊福本町","99355"
"7000846","岡山県","岡山市北区","下内田町","99356"
"7011524","岡山県","岡山市北区","下高田","99357"
"7011356","岡山県","岡山市北区","下土田","99358"
"7000973","岡山県","岡山市北区","下中野","99359"
"7012143","岡山県","岡山市北区","下牧","99360"
"7000001","岡山県","岡山市北区","宿","99361"
"7000002","岡山県","岡山市北区","宿本町","99362"
"7011603","岡山県","岡山市北区","庄田","99363"
"7000032","岡山県","岡山市北区","昭和町","99364"
"7010143","岡山県","岡山市北区","白石","99365"
"7010142","岡山県","岡山市北区","白石西新町","99366"
"7010141","岡山県","岡山市北区","白石東新町","99367"
"7011345","岡山県","岡山市北区","新庄上","99368"
"7011344","岡山県","岡山市北区","新庄下","99369"
"7000863","岡山県","岡山市北区","新道","99370"
"7000986","岡山県","岡山市北区","新屋敷町","99371"
